date,VIX2,CV,VP,RV22_fwd
1990-01-03,27.573008333333338,20.9864367486184,6.586571584714939,35.37374632771873
1990-01-04,30.78403333333333,20.695449534362357,10.088583798970973,35.18540695882256
1990-01-05,33.70100833333333,22.082743094320282,11.618265239013045,33.949565356507826
1990-01-08,34.20563333333334,26.20371918714194,8.0019141461914,36.081700626420755
1990-01-09,41.07,26.089620910838352,14.980379089161648,33.864974880024704
1990-01-10,41.96280000000001,29.924794585478118,12.03800541452189,33.87172324584887
1990-01-11,33.50020833333334,29.17375848588513,4.32644984744821,35.038599708981536
1990-01-12,50.59413333333333,24.69292524883941,25.901208084493923,25.771541991065053
1990-01-15,57.816300000000005,45.00531406341064,12.810985936589368,25.546275494489134
1990-01-16,48.7227,43.066249426748996,5.656450573251007,25.546502379639865
1990-01-17,48.642133333333334,37.62436926560165,11.017764067731683,25.35773437471725
1990-01-18,49.36963333333333,38.404910802809184,10.96472253052415,26.757077518101983
1990-01-19,42.1875,38.747788193923384,3.439711806076616,26.628196558299166
1990-01-22,59.4075,27.58600936412563,31.82149063587437,17.26719937801162
1990-01-23,50.9232,49.813513381385576,1.1096866186144254,17.293130270451478
1990-01-24,53.72100833333334,39.55102828168515,14.169980051648189,18.334371062321516
1990-01-25,54.74140833333333,41.18587040018676,13.555537933146574,14.907059614801764
1990-01-26,57.553200000000004,46.017422937324284,11.53577706267572,15.139991882679864
1990-01-29,58.25613333333334,45.281446088035416,12.974687245297922,15.204230353531242
1990-01-30,61.880208333333336,38.00167605299922,23.878532280334113,15.389214740936698
1990-01-31,53.59413333333333,40.0205534692252,13.573579864108133,12.90679105301061
1990-02-01,51.54307500000001,38.81920690008272,12.72386809991729,14.866399119385635
1990-02-02,49.28853333333333,33.346718695629484,15.94181463770385,14.777794596231423
1990-02-05,50.1843,32.92855494407903,17.25574505592097,15.846023899764306
1990-02-06,50.79967500000001,33.16937371198882,17.63030128801119,15.492268491473911
1990-02-07,49.167008333333335,34.380603915384285,14.78640441794905,12.699539035464962
1990-02-08,47.08440833333333,34.901862161378546,12.182546171954783,13.488511551194435
1990-02-09,46.76800833333334,32.14328038004731,14.624727953286033,13.704138544823389
1990-02-12,49.532033333333324,31.663565215183294,17.86846811815003,12.583903897129748
1990-02-13,47.04480000000001,34.615107529043556,12.429692470956454,13.048309585012866
1990-02-14,40.516875000000006,31.85434053200461,8.662534467995396,13.47343465569257
1990-02-15,32.373675,26.252024078315344,6.121650921684655,13.073318660610687
1990-02-16,35.984033333333336,23.064517831263394,12.919515502069942,13.271019413565451
1990-02-20,43.244033333333334,25.431715260247845,17.81231807308549,12.308027988043317
1990-02-21,47.56100833333334,30.210554975082122,17.35045335825122,12.531367374069251
1990-02-22,42.33763333333333,31.170596048160533,11.167037285172796,12.009423504210556
1990-02-23,46.76800833333334,28.680845633679947,18.087162699653394,13.099449622293095
1990-02-26,46.25613333333333,30.222149660666886,16.033983672666444,11.323729100532763
1990-02-27,42.90300833333334,31.72318835181192,11.179819981521419,11.451246886151718
1990-02-28,40.29667499999999,27.72205776242461,12.574617237575385,11.725617587504857
1990-03-01,39.967499999999994,26.590640381446164,13.37685961855383,11.677811610796619
1990-03-02,37.94963333333333,25.926651373460594,12.022981959872737,13.822962900254847
1990-03-05,40.44340833333334,25.293872975800642,15.149535357532695,15.076700644902745
1990-03-06,35.191875,25.042116290134416,10.149758709865587,13.196046386921426
1990-03-07,30.40083333333334,24.86917735417485,5.5316559791584865,12.781571394944184
1990-03-08,32.4723,21.739685207325522,10.732614792674475,11.681556054568194
1990-03-09,34.340833333333336,24.068838786043226,10.27199454729011,11.143486655273007
1990-03-12,33.567075,24.762318380335955,8.804756619664047,11.180314404060933
1990-03-13,36.92520833333334,23.800101852148014,13.125106481185323,11.074926972581464
1990-03-14,32.176874999999995,25.09794470896574,7.078930291034254,10.916199864242705
1990-03-15,29.484674999999996,22.301934984306595,7.182740015693401,10.855229053993122
1990-03-16,25.872033333333334,19.931965114939597,5.940068218393737,11.594659146497229
1990-03-19,27.877008333333333,18.73545955592043,9.141548777412904,12.057527384376227
1990-03-20,30.273633333333333,19.919897607940094,10.35373572539324,12.614373251309674
1990-03-21,33.667500000000004,20.665669159513175,13.001830840486829,12.889173069011978
1990-03-22,43.092299999999994,23.269393992270412,19.822906007729582,12.07212766408606
1990-03-23,34.8843,28.46128071695305,6.423019283046955,12.113950505878414
1990-03-26,31.980675,23.593212869075337,8.387462130924664,12.134927177125029
1990-03-27,36.78500833333334,21.70075509027788,15.084253243055457,14.598983472140018
1990-03-28,32.571075,25.538545972922506,7.032529027077494,15.565446387231862
1990-03-29,28.397633333333335,21.877769112106336,6.5198642212269995,15.448963063879635
1990-03-30,32.43940833333333,19.58691120677005,12.852497126563282,15.919666396958258
1990-04-02,43.47213333333334,21.940008836059867,21.53212449727347,15.905820691048918
1990-04-03,34.81613333333333,27.193437332063333,7.6226960012700005,14.03018074551529
1990-04-04,40.44340833333334,25.36349929260196,15.079909040731376,13.18784772731478
1990-04-05,37.48867500000001,28.74498314826894,8.743691851731068,13.67051534234877
1990-04-06,39.45813333333334,26.20033646711916,13.257796866214182,13.646878916701775
1990-04-09,41.44083333333334,26.763745565233247,14.67708776810009,13.606239485325736
1990-04-10,39.204675,27.723100725989006,11.481574274010995,20.71444676303662
1990-04-11,26.196075000000004,24.598618874329503,1.5974561256705009,21.205709520104637
1990-04-12,32.67,17.026428109916793,15.643571890083209,20.512514852930806
1990-04-16,35.880208333333336,21.11627068882548,14.763937644507855,20.487625906786665
1990-04-17,34.61203333333333,22.484599385882657,12.127433947450672,20.505952964378565
1990-04-18,42.827408333333345,21.749223350575914,21.07818498275743,18.98179055781069
1990-04-19,42.03763333333334,27.972064369861357,14.065568963471982,18.969801367887097
1990-04-20,45.357408333333325,27.91606369743702,17.441344635896304,18.333294966491824
1990-04-23,48.642133333333334,29.747244763683614,18.89488856964972,17.09083204292029
1990-04-24,39.240833333333335,32.47327684868986,6.767556484643471,17.149457632295647
1990-04-25,36.26163333333333,26.969426677117468,9.29220665621586,18.420108884755813
1990-04-26,34.171875,24.682232420203377,9.489642579796623,22.484014858649218
1990-04-27,41.033008333333335,22.887213197399557,18.145795135933778,18.795753023507057
1990-04-30,31.752533333333332,30.675680295488426,1.0768530378449057,17.937609614464584
1990-05-01,28.305408333333332,24.317151379813478,3.988256953519855,17.96736267816359
1990-05-02,31.1052,22.305310721155863,8.799889278844137,19.034993891655482
1990-05-03,26.43300833333333,24.69915776852197,1.733850564811359,19.105012844022916
1990-05-04,24.883200000000002,21.717743779551547,3.165456220448455,18.679284470456256
1990-05-07,25.960208333333327,18.87088641042166,7.089321922911665,18.407973397168412
1990-05-08,28.490008333333332,19.01799173557795,9.472016597755381,19.36089214026087
1990-05-09,28.954133333333335,20.5960139317284,8.358119401604934,20.227830196160294
1990-05-10,28.799008333333333,19.762778659550918,9.036229673782415,21.267361674595772
1990-05-11,32.70300833333333,19.679133296427835,13.023875036905494,14.28416247588134
1990-05-14,33.801633333333335,31.002964117390295,2.7986692159430397,13.981254999882212
1990-05-15,31.655008333333328,27.90056077648491,3.754447556848419,13.990970598937746
1990-05-16,26.137008333333338,26.03480100075068,0.10220733258265824,16.5904544132707
1990-05-17,24.854408333333335,23.372992935335926,1.4814153979974094,16.78260340374274
1990-05-18,24.653333333333332,22.704567496000717,1.9487658373326155,16.82134460762478
1990-05-21,23.29653333333333,17.0813909181805,6.21514241515283,16.37783643526397
1990-05-22,26.522133333333333,17.171949748085776,9.350183585247557,19.511078927995566
1990-05-23,24.596033333333335,18.572633517438128,6.023399815895207,20.012205140157825
1990-05-24,26.107499999999998,17.299684769210295,8.807815230789704,20.162863375984326
1990-05-25,24.99853333333333,18.12797435512394,6.870558978209392,19.56590823569348
1990-05-29,29.296875,19.674956046076417,9.621918953923583,15.967543453185277
1990-05-30,25.346133333333338,26.040480947074727,-0.6943476137413889,15.958424069048812
1990-05-31,25.143075,21.299929140232404,3.8431458597675956,16.159919928967103
1990-06-01,24.339008333333336,21.29238262457215,3.046625708761187,15.924382215525336
1990-06-04,28.182675000000003,21.101440322263237,7.0812346777367665,15.209871488462428
1990-06-05,29.98840833333333,24.487802538565326,5.500605794768003,15.600000313778638
1990-06-06,25.288033333333342,21.1818760501353,4.106157283198041,15.415484414060964
1990-06-07,23.744533333333333,19.045049391764245,4.699483941569088,15.614412720778066
1990-06-08,25.754699999999996,18.437939296010594,7.316760703989402,15.932712579292414
1990-06-11,22.249633333333332,21.17321024381997,1.0764230895133622,16.292379035161925
1990-06-12,22.96333333333334,18.189169205986985,4.774164127346353,15.40604401548947
1990-06-13,25.17203333333333,19.449704119969855,5.722329213363476,15.422669073595891
1990-06-14,25.229999999999993,19.521184539500616,5.708815460499377,15.426431924522442
1990-06-15,21.0675,19.56089245025427,1.5066075497457305,16.174038311970723
1990-06-18,26.137008333333338,16.176896800535907,9.96011153279743,13.595867960971278
1990-06-19,19.329408333333333,21.806946487023694,-2.477538153690361,14.35657002947665
1990-06-20,19.431075,16.361680849661628,3.069394150338372,17.99018270096873
1990-06-21,18.056533333333334,16.259983508061058,1.796549825272276,17.521262897819028
1990-06-22,31.234133333333332,15.936598904297298,15.297534429036034,14.449336977076396
1990-06-25,24.25363333333333,26.994726874450368,-2.7410935411170385,14.099547782729614
1990-06-26,22.113674999999997,20.203187324981467,1.9104876750185298,14.4758901948911
1990-06-27,21.333333333333332,18.963521850498832,2.3698114828345,14.107434987164805
1990-06-28,21.816033333333333,19.65373047846097,2.1623028548723617,13.552757021259046
1990-06-29,20.020833333333332,19.51370938327154,0.5071239500617928,13.65255022788735
1990-07-02,22.032300000000006,15.712575508350922,6.319724491649085,14.318814410827645
1990-07-03,21.627674999999996,16.781676377743047,4.84599862225695,18.503532356730314
1990-07-05,24.796875,16.236349884707163,8.560525115292837,29.660081646080318
1990-07-06,22.440675,18.809954358862154,3.630720641137845,29.897516479123194
1990-07-09,23.129633333333334,17.080943434179318,6.048689899154017,30.328149999258105
1990-07-10,23.857200000000006,17.228147902475758,6.629052097524248,30.11226281353603
1990-07-11,23.1852,18.011993914514786,5.173206085485212,29.70702527067766
1990-07-12,24.25363333333333,19.840098671734218,4.413534661599112,29.027879226008995
1990-07-13,24.339008333333336,19.97790174109158,4.361106592241757,28.952005227551847
1990-07-16,23.380208333333332,19.12633101050747,4.253877322825861,28.879290096038254
1990-07-17,23.129633333333334,18.702894840643477,4.426738492689857,37.015520809739165
1990-07-18,29.767499999999995,18.4501841028663,11.317315897133696,37.118813211943625
1990-07-19,28.70613333333333,21.31712494949737,7.389008383835961,37.09551458071561
1990-07-20,20.358075000000003,19.41365874844293,0.9444162515570724,39.65042455841955
1990-07-23,46.72853333333333,16.35271086487161,30.37582246846172,39.76096280513761
